Version; FileName ; Size;nr;nAuth; LOC_touched;LOC_Added; Max_locAdded;Avg_locAdded;Churn;MAX_Churn; AVG_Churn;ChgSetSize;Max_chgSetSize;Avg_chgSetSize;Buggy
1;hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;44;1;1;53;53;53;53;53;53;53;0;0;0;no
1;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;386;4;4;492;472;450;28;452;452;28;54;3;1;yes
1;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;33;1;1;39;39;39;39;39;39;39;0;0;0;no
1;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;66;2;2;86;82;78;16;78;78;16;32;1;0;no
1;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;54;2;2;66;65;64;33;64;64;33;32;1;0;yes
1;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java;28;2;2;33;32;31;16;31;31;16;32;1;0;no
1;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;52;2;2;65;61;57;12;57;57;12;32;1;0;no
1;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;96;2;2;118;111;104;14;104;104;14;32;1;0;yes
1;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java;28;1;1;32;32;32;32;32;32;32;0;0;0;yes
1;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java;195;3;3;331;279;226;14;227;227;14;50;2;1;no
1;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;168;4;4;219;208;187;21;197;197;21;111;3;1;yes
1;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;69;2;2;87;81;75;14;75;75;14;32;1;0;yes
1;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;24;1;1;28;28;28;28;28;28;28;0;0;0;no
1;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;44;2;2;56;54;52;27;52;52;27;32;1;0;yes
1;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;374;3;3;583;506;428;17;429;445;17;50;2;1;yes
1;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;79;2;2;164;134;104;5;104;104;5;32;1;0;no
1;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;30;1;1;35;35;35;35;35;35;35;0;0;0;yes
1;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;84;2;2;100;99;98;50;98;98;50;32;1;0;no
1;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;66;3;3;109;94;78;19;79;79;19;50;2;1;no
1;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;51;2;2;62;60;57;20;58;58;20;32;1;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;42;1;1;51;51;51;51;51;51;51;0;0;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;47;1;1;57;57;57;57;57;57;57;0;0;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;205;3;3;270;250;230;14;230;230;14;123;2;1;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;114;3;3;142;138;133;28;134;134;28;50;2;1;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;194;4;4;238;230;221;29;222;222;29;141;3;1;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;52;2;2;66;64;61;21;62;62;21;18;1;0;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;106;3;3;137;133;128;27;129;129;27;24;2;1;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;54;2;2;71;68;65;17;65;65;17;32;1;0;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;90;1;1;116;116;116;116;116;116;116;0;0;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;137;2;2;188;177;166;18;166;166;18;32;1;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;634;3;3;769;731;692;24;693;693;24;123;2;1;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;82;3;3;109;101;93;14;93;93;14;123;2;1;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;220;3;3;292;276;260;23;260;260;23;123;2;1;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;139;1;1;170;170;170;170;170;170;170;0;0;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;147;8;8;204;186;126;8;168;168;8;308;7;3;yes
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;93;2;2;116;114;112;38;112;112;38;32;1;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;39;2;2;62;55;48;7;48;48;7;32;1;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;63;2;2;82;79;76;26;76;76;26;32;1;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;107;2;2;133;131;129;44;129;129;44;32;1;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;44;1;1;53;53;53;53;53;53;53;0;0;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;244;3;3;316;311;305;52;306;306;52;50;2;1;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;46;1;1;54;54;54;54;54;54;54;0;0;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;219;2;2;286;277;268;28;268;268;28;32;1;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;45;2;2;54;53;52;27;52;52;27;32;1;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java;171;2;2;240;223;206;12;206;206;12;0;0;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;54;2;2;68;66;64;33;64;64;33;32;1;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;191;1;1;206;206;206;206;206;206;206;0;0;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;261;4;4;323;319;311;46;315;315;46;63;3;1;no
1;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;37;1;1;47;47;47;47;47;47;47;0;0;0;no
1;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;78;2;2;94;93;92;47;92;92;47;32;1;0;no
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;191;3;3;239;227;177;11;215;215;11;110;2;1;no
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;247;2;2;297;284;260;24;271;271;24;54;1;1;no
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;392;5;5;617;534;425;10;451;451;10;276;4;3;no
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;121;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;327;2;2;486;305;83;12;124;124;12;56;1;1;yes
2;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;195;4;4;224;220;211;37;216;216;37;191;3;2;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;695;21;20;2449;1607;1027;10;765;777;10;934;20;9;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;41;2;2;55;53;52;18;51;51;18;38;1;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;128;2;2;68;63;24;5;58;58;5;25;1;1;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;28;2;2;35;33;33;17;31;31;17;38;1;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;170;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;175;2;2;208;202;195;29;196;196;29;25;1;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;441;12;12;748;375;113;7;2;21;7;458;11;4;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;1;1;40;40;40;40;40;40;40;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;229;4;4;209;130;33;5;51;51;5;96;3;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;345;4;4;423;401;160;22;379;379;22;181;3;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;446;7;7;581;545;378;24;509;515;24;165;6;3;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;1;1;32;32;32;32;32;32;32;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;59;2;2;82;74;69;15;66;66;15;36;1;1;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;161;4;4;235;211;183;30;187;187;30;83;3;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;528;3;3;602;589;550;37;576;576;37;69;2;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;132;3;3;164;161;157;32;158;158;32;99;2;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;39;8;8;761;128;86;5;-505;15;5;240;7;3;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;24;2;2;133;80;79;40;27;79;40;28;1;1;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;729;9;9;992;904;712;21;816;816;21;231;8;2;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;51;1;1;60;60;60;60;60;60;60;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;53;5;5;235;74;17;3;-87;30;3;137;4;2;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;74;2;2;148;118;113;15;88;88;15;36;1;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;47;2;2;58;55;53;28;52;52;28;36;1;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;157;2;2;12;9;6;3;6;6;3;3;1;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;78;1;1;91;91;91;91;91;91;91;0;0;0;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;124;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;125;1;1;22;12;4;1;2;2;1;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;251;1;1;11;11;6;3;11;11;3;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;523;8;8;466;214;22;3;-38;40;3;574;7;5;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;762;6;6;132;111;33;3;90;90;3;307;5;3;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;184;5;5;39;25;4;2;11;11;2;336;4;3;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;47;1;1;13;9;6;3;5;5;3;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;148;3;3;17;8;1;1;-1;2;1;45;2;1;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;58;1;1;22;13;11;7;4;4;7;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;132;2;2;59;26;22;4;-7;20;4;13;1;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;71;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;71;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;808;9;9;299;221;29;4;143;143;4;383;8;4;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;274;5;5;76;70;43;9;64;64;9;84;4;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;155;1;1;8;5;4;3;2;2;3;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;134;6;6;103;30;14;2;-43;13;2;214;5;2;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;68;1;1;35;26;18;4;17;22;4;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;145;2;2;6;5;4;3;4;4;3;3;1;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;159;3;3;18;17;15;6;16;16;6;85;2;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;113;5;5;94;59;8;2;24;24;2;202;4;2;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;71;1;1;3;2;2;2;1;1;2;0;0;0;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;74;1;1;47;25;12;4;3;3;4;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;71;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;101;2;2;12;10;9;3;8;9;3;3;1;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;249;3;3;62;61;27;9;60;60;9;81;2;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;502;6;6;192;182;106;12;172;172;12;192;5;2;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;24;1;1;27;27;27;27;27;27;27;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;80;2;2;90;89;84;30;88;88;30;24;1;0;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;260;4;4;42;36;21;4;30;30;4;119;3;1;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;158;2;2;42;12;3;1;-18;1;1;13;1;0;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;469;4;4;65;29;5;2;-7;13;2;90;3;1;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;179;1;1;5;5;5;5;5;5;5;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;133;1;1;7;5;2;1;3;3;1;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;91;1;1;2;1;1;1;0;0;1;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java;121;1;1;132;132;132;132;132;132;132;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;208;1;1;236;236;236;236;236;236;236;0;0;0;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;198;3;3;52;49;22;7;46;46;7;156;2;2;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;152;3;3;22;20;8;5;18;18;5;76;2;1;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;451;9;9;192;153;27;4;114;116;4;498;8;4;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;75;1;1;90;90;90;90;90;90;90;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;48;1;1;58;58;58;58;58;58;58;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;114;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;467;4;4;22;9;3;1;-4;-1;1;94;3;2;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;592;10;10;295;193;39;4;91;91;4;438;9;4;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;121;0;0;0;0;0;0;0;0;0;0;0;0;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;164;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;137;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;83;1;1;4;2;1;1;0;0;1;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;648;2;2;667;666;665;333;665;665;333;42;1;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;50;1;1;55;55;55;55;55;55;55;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;227;5;5;158;109;24;4;60;60;4;255;4;3;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;47;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;30;0;0;0;0;0;0;0;0;0;0;0;0;yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;83;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;32;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;59;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;83;0;0;0;0;0;0;0;0;0;0;0;0;yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;493;9;9;652;617;394;13;582;582;13;299;8;3;yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;265;3;3;345;332;317;26;319;319;26;32;2;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;287;2;2;325;323;298;65;321;321;65;5;1;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;162;8;8;139;116;60;5;93;93;5;244;7;2;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;190;5;5;280;280;127;47;280;280;47;124;4;1;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;213;5;5;277;263;115;13;249;249;13;71;4;1;yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;77;3;3;264;264;88;88;264;264;88;144;2;1;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;64;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;643;6;6;209;163;134;10;117;119;10;283;5;3;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java;113;1;1;127;127;127;127;127;127;127;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;27;1;1;30;30;30;30;30;30;30;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;335;4;4;59;47;31;4;35;35;4;55;3;1;yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;89;5;5;115;108;101;14;101;101;14;272;4;2;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;151;1;1;167;167;167;167;167;167;167;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java;40;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java;40;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java;40;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java;39;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java;37;1;1;4;0;0;0;-4;-4;0;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;116;1;1;8;3;1;1;-2;0;1;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;64;1;1;77;77;77;77;77;77;77;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;235;1;1;8;4;1;1;0;0;1;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;101;1;1;2;1;1;1;0;0;1;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;212;0;0;0;0;0;0;0;0;0;0;0;0;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;40;7;7;446;119;29;3;-208;-7;3;412;6;4;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;306;3;3;351;345;336;35;339;339;35;106;2;1;yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;225;2;2;29;15;1;1;1;1;1;67;1;1;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;291;2;2;99;76;76;38;53;76;38;25;1;0;yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;228;3;3;70;55;37;5;40;40;5;191;2;2;no
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;1021;2;2;135;131;89;22;127;127;22;3;1;0;yes
